brand,condition,description,expiration_date,id,image_link,isbn,link,price,product_type,title,upc,color,c:department,material,size,c:style,payment_accepted,payment_notes,pickup,price_type,pattern,age group,gender,item group id,availability,mpn,Google product category,c:keywords1,c:keywords2,c:keywords3,c:keywords4,c:keywords5,c:features1,c:features2,c:features3,c:features4,c:features5,c:material,c:length,c:width,c:height,c:depth,c:weight,adwords_grouping,adwords_labels,adwords_redirect,c:size,manufacturer,shipping,c:color_and_finish,additional_image_link,c:bullett_point1,c:bullett_point2,c:bullett_point3,c:bullett_point4,c:bullett_point5,c:product_ads_category,c:product_ads_exclude,custom_label_0,custom_label_1,custom_label_2,c:product_ads_sku_bid,custom_label_3,c:full_price,c:swatch_tag,c:sale_flag,c:availability_flag,c:web_category,c:compositions,c:color_family,c:room,c:sli_color,c:tag_image,c:models.part_num
Nameek's,New,"A contemporary, square, chrome stainless steel floor standing toilet brush.",,4299,http://www.zurifurniture.com/common/images/products/large/modern-bath-nemesia-toilet-brush-chrome-ne33-13.jpg,,http://www.zurifurniture.com/bath/nemesia-toilet-brush,50,Home & Garden > Bathroom Accessories > Toilet Brushes,Modern Bath Nemesia Toilet Brush- Chrome,6.3751E+11,,,stainless-steel,,Contemporary,,,,,,,,,in stock,6.3751E+11,Home & Garden > Bathroom Accessories > Toilet Brushes,contemporary bathroom mod unique spa,vanity sink faucet bath storage shelf,medicine cabinet toothbrush toothpaste tumbler,porcelain ceramic resin glass plastic,soap dish dispenser cup holder brush,,,,,,,3.54,3.54,14.96,3.54,,,Nemesia Toilet Brush,,,Nameek's,US:::0.00 USD,Stainless Steel,,"W 3.54"" x D 3.54"" x H 14.96""",Made in Italy,,,,85975011,,Bathroom,None,in stock,1.6,Home & Garden > Bathroom Accessories > Toilet Brushes,63,,,,1980|1983|2403|2407|2409|2412,Stainless Steel,Silver,Bath,Silver,common/images/products/large/modern-bath-nemesia-toilet-brush-chrome-ne33-13.jpg,Gedy NE33
Nameek's,New,"A contemporary, square, thermoplastic resin free standing toilet brush.",,4300c2844,http://www.zurifurniture.com/common/images/products/large/modern-bath-quadrotto-toilet-brush-white-qu33-02.jpg,,http://www.zurifurniture.com/bath/quadrotto-toilet-brush,60,Home & Garden > Bathroom Accessories > Toilet Brushes,Modern Bath Quadrotto Toilet Brush- White,6.38845E+11,White,,Ceramic,,Contemporary,,,,,,,,4300,in stock,6.38845E+11,Home & Garden > Bathroom Accessories > Toilet Brushes,contemporary bathroom mod unique spa,vanity sink faucet bath storage shelf,medicine cabinet toothbrush toothpaste tumbler,porcelain ceramic resin glass plastic,soap dish dispenser cup holder brush,,,,,,,3.74,3.74,14.96,3.74,,,Quadrotto Toilet Brush,,,Nameek's,US:::0.00 USD,Resin,,"W 3.74"" x D 3.74"" x H 14.96""",Resin,Floor Standing,Made in Italy,,85975011,,Bathroom,None,available for order,0.8,Home & Garden > Bathroom Accessories > Toilet Brushes,75,http://www.zurifurniture.com/common/images/products/swatch/black-white.jpg,,,1980|1983|2403|2407|2409|2412,Resin,"Black,White",Bath,White,common/images/products/large/modern-bath-quadrotto-toilet-brush-white-qu33-02.jpg,Gedy QU33
Nameek's,New,"A contemporary, square, thermoplastic resin free standing toilet brush.",,4300c2843,http://www.zurifurniture.com/common/images/products/large/modern-bath-quadrotto-toilet-brush-black-qu33-14.jpg,,http://www.zurifurniture.com/bath/quadrotto-toilet-brush,60,Home & Garden > Bathroom Accessories > Toilet Brushes,Modern Bath Quadrotto Toilet Brush- Black,6.3751E+11,Black,,Ceramic,,Contemporary,,,,,,,,4300,in stock,6.3751E+11,Home & Garden > Bathroom Accessories > Toilet Brushes,contemporary bathroom mod unique spa,vanity sink faucet bath storage shelf,medicine cabinet toothbrush toothpaste tumbler,porcelain ceramic resin glass plastic,soap dish dispenser cup holder brush,,,,,,,2.76,2.76,6.38,2.76,,,Quadrotto Toilet Brush,,,Nameek's,US:::0.00 USD,Resin,,"W 3.74"" x D 3.74"" x H 14.96""",Resin,Floor Standing,Made in Italy,,85975011,,Bathroom,None,in stock,1.6,Home & Garden > Bathroom Accessories > Toilet Brushes,75,http://www.zurifurniture.com/common/images/products/swatch/black-white.jpg,,,1980|1983|2403|2407|2409|2412,Resin,"Black,White",Bath,Black,common/images/products/large/modern-bath-quadrotto-toilet-brush-white-qu33-02.jpg,Gedy QU33
Nameek's,New,"A contemporary, square, thermoplastic resins floor standing toilet brush.",,4301c2852,http://www.zurifurniture.com/common/images/products/large/modern-bath-rainbow-toilet-brush-blue-ra33-05.jpg,,http://www.zurifurniture.com/bath/rainbow-toilet-brush,69,Home & Garden > Bathroom Accessories > Toilet Brushes,Modern Bath Rainbow Toilet Brush- Blue,6.3751E+11,Blue,,Ceramic,,Contemporary,,,,,,,,4301,in stock,6.3751E+11,Home & Garden > Bathroom Accessories > Toilet Brushes,contemporary bathroom mod unique spa,vanity sink faucet bath storage shelf,medicine cabinet toothbrush toothpaste tumbler,porcelain ceramic resin glass plastic,soap dish dispenser cup holder brush,,,,,,,3.86,3.86,14.76,3.86,,,Rainbow Toilet Brush,,,Nameek's,US:::0.00 USD,Resin,,"W 3.86"" x D 3.86"" x H 14.76""",Resin,Floor Standing,Made in Italy,,85975011,,Bathroom,None,in stock,1.6,Home & Garden > Bathroom Accessories > Toilet Brushes,86,http://www.zurifurniture.com/common/images/products/swatch/white_blue_red_black_orange_silver_green_pink.jpg,,,1980|1983|2403|2407|2409|2412,Resin,"Green,Red,White,Orange,Blue,Purple,Silver",Bath,Blue,common/images/products/large/modern-bath-rainbow-toilet-brush-silver-ra33-73.jpg,Gedy RA33
Nameek's,New,"A contemporary, square, thermoplastic resins floor standing toilet brush.",,4301c2851,http://www.zurifurniture.com/common/images/products/large/modern-bath-rainbow-toilet-brush-red-ra33-06.jpg,,http://www.zurifurniture.com/bath/rainbow-toilet-brush,69,Home & Garden > Bathroom Accessories > Toilet Brushes,Modern Bath Rainbow Toilet Brush- Red,6.3751E+11,Red,,Ceramic,,Contemporary,,,,,,,,4301,in stock,6.3751E+11,Home & Garden > Bathroom Accessories > Toilet Brushes,contemporary bathroom mod unique spa,vanity sink faucet bath storage shelf,medicine cabinet toothbrush toothpaste tumbler,porcelain ceramic resin glass plastic,soap dish dispenser cup holder brush,,,,,,,3.86,3.86,14.76,3.86,,,Rainbow Toilet Brush,,,Nameek's,US:::0.00 USD,Resin,,"W 3.86"" x D 3.86"" x H 14.76""",Resin,Floor Standing,Made in Italy,,85975011,,Bathroom,None,in stock,1.6,Home & Garden > Bathroom Accessories > Toilet Brushes,86,http://www.zurifurniture.com/common/images/products/swatch/white_blue_red_black_orange_silver_green_pink.jpg,,,1980|1983|2403|2407|2409|2412,Resin,"Green,Red,White,Orange,Blue,Purple,Silver",Bath,Red,common/images/products/large/modern-bath-rainbow-toilet-brush-silver-ra33-73.jpg,Gedy RA33
Nameek's,New,"A contemporary, square, thermoplastic resins floor standing toilet brush.",,4301c2850,http://www.zurifurniture.com/common/images/products/large/modern-bath-rainbow-toilet-brush-green-ra33-07.jpg,,http://www.zurifurniture.com/bath/rainbow-toilet-brush,69,Home & Garden > Bathroom Accessories > Toilet Brushes,Modern Bath Rainbow Toilet Brush- Green,6.3751E+11,Green,,Ceramic,,Contemporary,,,,,,,,4301,in stock,6.3751E+11,Home & Garden > Bathroom Accessories > Toilet Brushes,contemporary bathroom mod unique spa,vanity sink faucet bath storage shelf,medicine cabinet toothbrush toothpaste tumbler,porcelain ceramic resin glass plastic,soap dish dispenser cup holder brush,,,,,,,3.86,3.86,14.76,3.86,,,Rainbow Toilet Brush,,,Nameek's,US:::0.00 USD,Resin,,"W 3.86"" x D 3.86"" x H 14.76""",Resin,Floor Standing,Made in Italy,,85975011,,Bathroom,None,in stock,1.6,Home & Garden > Bathroom Accessories > Toilet Brushes,86,http://www.zurifurniture.com/common/images/products/swatch/white_blue_red_black_orange_silver_green_pink.jpg,,,1980|1983|2403|2407|2409|2412,Resin,"Green,Red,White,Orange,Blue,Purple,Silver",Bath,Green,common/images/products/large/modern-bath-rainbow-toilet-brush-silver-ra33-73.jpg,Gedy RA33
Nameek's,New,"A contemporary, square, thermoplastic resins floor standing toilet brush.",,4301c2849,http://www.zurifurniture.com/common/images/products/large/modern-bath-rainbow-toilet-brush-black-ra33-14.jpg,,http://www.zurifurniture.com/bath/rainbow-toilet-brush,69,Home & Garden > Bathroom Accessories > Toilet Brushes,Modern Bath Rainbow Toilet Brush- Black,6.3751E+11,Black,,Ceramic,,Contemporary,,,,,,,,4301,in stock,6.3751E+11,Home & Garden > Bathroom Accessories > Toilet Brushes,contemporary bathroom mod unique spa,vanity sink faucet bath storage shelf,medicine cabinet toothbrush toothpaste tumbler,porcelain ceramic resin glass plastic,soap dish dispenser cup holder brush,,,,,,,3.86,3.86,14.76,3.86,,,Rainbow Toilet Brush,,,Nameek's,US:::0.00 USD,Resin,,"W 3.86"" x D 3.86"" x H 14.76""",Resin,Floor Standing,Made in Italy,,85975011,,Bathroom,None,in stock,1.6,Home & Garden > Bathroom Accessories > Toilet Brushes,86,http://www.zurifurniture.com/common/images/products/swatch/white_blue_red_black_orange_silver_green_pink.jpg,,,1980|1983|2403|2407|2409|2412,Resin,"Green,Red,White,Orange,Blue,Purple,Silver",Bath,Black,common/images/products/large/modern-bath-rainbow-toilet-brush-silver-ra33-73.jpg,Gedy RA33
Nameek's,New,"A contemporary, square, thermoplastic resins floor standing toilet brush.",,4301c2848,http://www.zurifurniture.com/common/images/products/large/modern-bath-rainbow-toilet-brush-white-ra33-22-01.jpg,,http://www.zurifurniture.com/bath/rainbow-toilet-brush,69,Home & Garden > Bathroom Accessories > Toilet Brushes,Modern Bath Rainbow Toilet Brush- White,6.3751E+11,White,,Ceramic,,Contemporary,,,,,,,,4301,in stock,6.3751E+11,Home & Garden > Bathroom Accessories > Toilet Brushes,contemporary bathroom mod unique spa,vanity sink faucet bath storage shelf,medicine cabinet toothbrush toothpaste tumbler,porcelain ceramic resin glass plastic,soap dish dispenser cup holder brush,,,,,,,3.86,3.86,14.76,3.86,,,Rainbow Toilet Brush,,,Nameek's,US:::0.00 USD,Resin,,"W 3.86"" x D 3.86"" x H 14.76""",Resin,Floor Standing,Made in Italy,,85975011,,Bathroom,None,in stock,1.6,Home & Garden > Bathroom Accessories > Toilet Brushes,86,http://www.zurifurniture.com/common/images/products/swatch/white_blue_red_black_orange_silver_green_pink.jpg,,,1980|1983|2403|2407|2409|2412,Resin,"Green,Red,White,Orange,Blue,Purple,Silver",Bath,White,common/images/products/large/modern-bath-rainbow-toilet-brush-silver-ra33-73.jpg,Gedy RA33
Nameek's,New,"A contemporary, square, thermoplastic resins floor standing toilet brush.",,4301c2847,http://www.zurifurniture.com/common/images/products/large/modern-bath-rainbow-toilet-brush-orange-ra33-67.jpg,,http://www.zurifurniture.com/bath/rainbow-toilet-brush,69,Home & Garden > Bathroom Accessories > Toilet Brushes,Modern Bath Rainbow Toilet Brush- Orange,6.3751E+11,Orange,,Ceramic,,Contemporary,,,,,,,,4301,in stock,6.3751E+11,Home & Garden > Bathroom Accessories > Toilet Brushes,contemporary bathroom mod unique spa,vanity sink faucet bath storage shelf,medicine cabinet toothbrush toothpaste tumbler,porcelain ceramic resin glass plastic,soap dish dispenser cup holder brush,,,,,,,3.86,3.86,14.76,3.86,,,Rainbow Toilet Brush,,,Nameek's,US:::0.00 USD,Resin,,"W 3.86"" x D 3.86"" x H 14.76""",Resin,Floor Standing,Made in Italy,,85975011,,Bathroom,None,in stock,1.6,Home & Garden > Bathroom Accessories > Toilet Brushes,86,http://www.zurifurniture.com/common/images/products/swatch/white_blue_red_black_orange_silver_green_pink.jpg,,,1980|1983|2403|2407|2409|2412,Resin,"Green,Red,White,Orange,Blue,Purple,Silver",Bath,Orange,common/images/products/large/modern-bath-rainbow-toilet-brush-silver-ra33-73.jpg,Gedy RA33
Nameek's,New,"A contemporary, square, thermoplastic resins floor standing toilet brush.",,4301c2846,http://www.zurifurniture.com/common/images/products/large/modern-bath-rainbow-toilet-brush-silver-ra33-73.jpg,,http://www.zurifurniture.com/bath/rainbow-toilet-brush,69,Home & Garden > Bathroom Accessories > Toilet Brushes,Modern Bath Rainbow Toilet Brush- Silver,6.3751E+11,Silver,,Ceramic,,Contemporary,,,,,,,,4301,in stock,6.3751E+11,Home & Garden > Bathroom Accessories > Toilet Brushes,contemporary bathroom mod unique spa,vanity sink faucet bath storage shelf,medicine cabinet toothbrush toothpaste tumbler,porcelain ceramic resin glass plastic,soap dish dispenser cup holder brush,,,,,,,3.86,3.86,14.76,3.86,,,Rainbow Toilet Brush,,,Nameek's,US:::0.00 USD,Resin,,"W 3.86"" x D 3.86"" x H 14.76""",Resin,Floor Standing,Made in Italy,,85975011,,Bathroom,None,in stock,1.6,Home & Garden > Bathroom Accessories > Toilet Brushes,86,http://www.zurifurniture.com/common/images/products/swatch/white_blue_red_black_orange_silver_green_pink.jpg,,,1980|1983|2403|2407|2409|2412,Resin,"Green,Red,White,Orange,Blue,Purple,Silver",Bath,Silver,common/images/products/large/modern-bath-rainbow-toilet-brush-silver-ra33-73.jpg,Gedy RA33
Nameek's,New,"A contemporary, square, thermoplastic resins floor standing toilet brush.",,4301c2845,http://www.zurifurniture.com/common/images/products/large/modern-bath-rainbow-toilet-brush-lilac-ra33-79.jpg,,http://www.zurifurniture.com/bath/rainbow-toilet-brush,69,Home & Garden > Bathroom Accessories > Toilet Brushes,Modern Bath Rainbow Toilet Brush- Lilac,6.3751E+11,Lilac,,Ceramic,,Contemporary,,,,,,,,4301,in stock,6.3751E+11,Home & Garden > Bathroom Accessories > Toilet Brushes,contemporary bathroom mod unique spa,vanity sink faucet bath storage shelf,medicine cabinet toothbrush toothpaste tumbler,porcelain ceramic resin glass plastic,soap dish dispenser cup holder brush,,,,,,,3.86,3.86,14.76,3.86,,,Rainbow Toilet Brush,,,Nameek's,US:::0.00 USD,Resin,,"W 3.86"" x D 3.86"" x H 14.76""",Resin,Floor Standing,Made in Italy,,85975011,,Bathroom,None,in stock,1.6,Home & Garden > Bathroom Accessories > Toilet Brushes,86,http://www.zurifurniture.com/common/images/products/swatch/white_blue_red_black_orange_silver_green_pink.jpg,,,1980|1983|2403|2407|2409|2412,Resin,"Green,Red,White,Orange,Blue,Purple,Silver",Bath,Purple,common/images/products/large/modern-bath-rainbow-toilet-brush-silver-ra33-73.jpg,Gedy RA33
Nameek's,New,"A modern, square, chrome brass wall mounted toilet paper holder.",,4303,http://www.zurifurniture.com/common/images/products/large/modern-bath-lounge-toilet-paper-holder-chrome-5424-13.jpg,,http://www.zurifurniture.com/bath/lounge-toilet-paper-holder,70,Home & Garden > Bathroom Accessories > Toilet Paper Holders,Modern Bath Lounge Toilet Paper Holder- Chrome,6.3751E+11,,,brass,,Contemporary,,,,,,,,,in stock,6.3751E+11,Home & Garden > Bathroom Accessories > Toilet Paper Holders,contemporary bathroom mod unique spa,vanity sink faucet bath storage shelf,medicine cabinet toothbrush toothpaste tumbler,porcelain ceramic resin glass plastic,soap dish dispenser cup holder brush,,,,,,,5.12,3.78,0.87,5.12,,,Lounge Toilet Paper Holder,,,Nameek's,US:::0.00 USD,Brass,,"W 3.78"" x D 5.12"" x H 0.87""",Brass,Wall Mounted,Made in Italy,,16350361,,Bathroom,None,in stock,1.6,Home & Garden > Bathroom Accessories > Toilet Paper Holders,87,,,,1980|1983|2403|2407|2409|2412,Brass,Silver,Bath,Silver,common/images/products/large/modern-bath-lounge-toilet-paper-holder-chrome-5424-13.jpg,Gedy 5424
Nameek's,New,"A contemporary, square, chrome brass wall mounted toilet paper holder.",,4304,http://www.zurifurniture.com/common/images/products/large/modern-bath-lounge-toilet-paper-holder-with-cover-chrome-5425-13.jpg,,http://www.zurifurniture.com/bath/lounge-toilet-paper-holder-with-cover,134,Home & Garden > Bathroom Accessories > Toilet Paper Holders,Modern Bath Lounge Toilet Paper Holder with Cover- Chrome,6.3751E+11,,,brass,,Contemporary,,,,,,,,,in stock,6.3751E+11,Home & Garden > Bathroom Accessories > Toilet Paper Holders,contemporary bathroom mod unique spa,vanity sink faucet bath storage shelf,medicine cabinet toothbrush toothpaste tumbler,porcelain ceramic resin glass plastic,soap dish dispenser cup holder brush,,,,,,,5.16,5.47,1.81,5.16,,,Lounge Toilet Paper Holder with Cover,,,Nameek's,US:::0.00 USD,Brass,,"W 5.47"" x D 5.16"" x H 1.81""",Brass,Wall Mounted,Made in Italy,,16350361,,Bathroom,None,in stock,1.6,Home & Garden > Bathroom Accessories > Toilet Paper Holders,167,,,,1980|1983|2403|2407|2409|2412,Brass,Silver,Bath,Silver,common/images/products/large/modern-bath-lounge-toilet-paper-holder-with-cover-chrome-5425-13.jpg,Gedy 5425
Nameek's,New,"A contemporary, square, leather free standing toothbrush holder.",,4305c2857,http://www.zurifurniture.com/common/images/products/large/modern-bath-kyoto-toothbrush-holder-white-1510-02.jpg,,http://www.zurifurniture.com/bath/kyoto-toothbrush-holder,67,Home & Garden > Bathroom Accessories > Toothbrush Holders,Modern Bath Kyoto Toothbrush Holder- White,6.3751E+11,White,,Leather,,Contemporary,,,,,,,,4305,in stock,6.3751E+11,Home & Garden > Bathroom Accessories > Toothbrush Holders,contemporary bathroom mod unique spa,vanity sink faucet bath storage shelf,medicine cabinet toothbrush toothpaste tumbler,porcelain ceramic resin glass plastic,soap dish dispenser cup holder brush,,,,,,,0,0,0,0,,,Kyoto Toothbrush Holder,,,Nameek's,US:::0.00 USD,Leather,,"W 3.46"" x D 3.46"" x H 4.92""",Leather,Free Standing,Made in Italy,,13749821,,Bathroom,None,available for order,0.8,Home & Garden > Bathroom Accessories > Toothbrush Holders,84,http://www.zurifurniture.com/common/images/products/swatch/white_red_wenge_orange_tanganika.jpg,,,1980|1983|2403|2405|2409|2412,Leather,"Red,White,Brown,Orange",Bath,White,common/images/products/large/modern-bath-kyoto-toothbrush-holder-tanganika-1510-31.jpg,Gedy 1510
Nameek's,New,"A contemporary, square, leather free standing toothbrush holder.",,4305c2856,http://www.zurifurniture.com/common/images/products/large/modern-bath-kyoto-toothbrush-holder-red-1510-06.jpg,,http://www.zurifurniture.com/bath/kyoto-toothbrush-holder,67,Home & Garden > Bathroom Accessories > Toothbrush Holders,Modern Bath Kyoto Toothbrush Holder- Red,6.3751E+11,Red,,Leather,,Contemporary,,,,,,,,4305,in stock,6.3751E+11,Home & Garden > Bathroom Accessories > Toothbrush Holders,contemporary bathroom mod unique spa,vanity sink faucet bath storage shelf,medicine cabinet toothbrush toothpaste tumbler,porcelain ceramic resin glass plastic,soap dish dispenser cup holder brush,,,,,,,3.46,3.46,4.92,3.46,,,Kyoto Toothbrush Holder,,,Nameek's,US:::0.00 USD,Leather,,"W 3.46"" x D 3.46"" x H 4.92""",Leather,Free Standing,Made in Italy,,13749821,,Bathroom,None,in stock,1.6,Home & Garden > Bathroom Accessories > Toothbrush Holders,84,http://www.zurifurniture.com/common/images/products/swatch/white_red_wenge_orange_tanganika.jpg,,,1980|1983|2403|2405|2409|2412,Leather,"Red,White,Brown,Orange",Bath,Red,common/images/products/large/modern-bath-kyoto-toothbrush-holder-tanganika-1510-31.jpg,Gedy 1510
Nameek's,New,"A contemporary, square, leather free standing toothbrush holder.",,4305c2855,http://www.zurifurniture.com/common/images/products/large/modern-bath-kyoto-toothbrush-holder-wenge-1510-19.jpg,,http://www.zurifurniture.com/bath/kyoto-toothbrush-holder,67,Home & Garden > Bathroom Accessories > Toothbrush Holders,Modern Bath Kyoto Toothbrush Holder- Wenge,6.3751E+11,Wenge,,Leather,,Contemporary,,,,,,,,4305,in stock,6.3751E+11,Home & Garden > Bathroom Accessories > Toothbrush Holders,contemporary bathroom mod unique spa,vanity sink faucet bath storage shelf,medicine cabinet toothbrush toothpaste tumbler,porcelain ceramic resin glass plastic,soap dish dispenser cup holder brush,,,,,,,3.46,3.46,4.92,3.46,,,Kyoto Toothbrush Holder,,,Nameek's,US:::0.00 USD,Leather,,"W 3.46"" x D 3.46"" x H 4.92""",Leather,Free Standing,Made in Italy,,13749821,,Bathroom,None,in stock,1.6,Home & Garden > Bathroom Accessories > Toothbrush Holders,84,http://www.zurifurniture.com/common/images/products/swatch/white_red_wenge_orange_tanganika.jpg,,,1980|1983|2403|2405|2409|2412,Leather,"Red,White,Brown,Orange",Bath,Brown,common/images/products/large/modern-bath-kyoto-toothbrush-holder-tanganika-1510-31.jpg,Gedy 1510
Nameek's,New,"A contemporary, square, leather free standing toothbrush holder.",,4305c2854,http://www.zurifurniture.com/common/images/products/large/modern-bath-kyoto-toothbrush-holder-tanganika-1510-31.jpg,,http://www.zurifurniture.com/bath/kyoto-toothbrush-holder,102,Home & Garden > Bathroom Accessories > Toothbrush Holders,Modern Bath Kyoto Toothbrush Holder- Tanganika,6.3751E+11,Tanganika,,Leather,,Contemporary,,,,,,,,4305,in stock,6.3751E+11,Home & Garden > Bathroom Accessories > Toothbrush Holders,contemporary bathroom mod unique spa,vanity sink faucet bath storage shelf,medicine cabinet toothbrush toothpaste tumbler,porcelain ceramic resin glass plastic,soap dish dispenser cup holder brush,,,,,,,3.46,3.46,4.92,3.46,,,Kyoto Toothbrush Holder,,,Nameek's,US:::0.00 USD,Leather,,"W 3.46"" x D 3.46"" x H 4.92""",Leather,Free Standing,Made in Italy,,13749821,,Bathroom,None,in stock,1.6,Home & Garden > Bathroom Accessories > Toothbrush Holders,127,http://www.zurifurniture.com/common/images/products/swatch/white_red_wenge_orange_tanganika.jpg,,,1980|1983|2403|2405|2409|2412,Leather,"Red,White,Brown,Orange",Bath,Brown,common/images/products/large/modern-bath-kyoto-toothbrush-holder-tanganika-1510-31.jpg,Gedy 1510
Nameek's,New,"A contemporary, square, leather free standing toothbrush holder.",,4305c2853,http://www.zurifurniture.com/common/images/products/large/modern-bath-kyoto-toothbrush-holder-orange-1510-67.jpg,,http://www.zurifurniture.com/bath/kyoto-toothbrush-holder,67,Home & Garden > Bathroom Accessories > Toothbrush Holders,Modern Bath Kyoto Toothbrush Holder- Orange,6.3751E+11,Orange,,Leather,,Contemporary,,,,,,,,4305,in stock,6.3751E+11,Home & Garden > Bathroom Accessories > Toothbrush Holders,contemporary bathroom mod unique spa,vanity sink faucet bath storage shelf,medicine cabinet toothbrush toothpaste tumbler,porcelain ceramic resin glass plastic,soap dish dispenser cup holder brush,,,,,,,3.46,3.46,4.92,3.46,,,Kyoto Toothbrush Holder,,,Nameek's,US:::0.00 USD,Leather,,"W 3.46"" x D 3.46"" x H 4.92""",Leather,Free Standing,Made in Italy,,13749821,,Bathroom,None,in stock,1.6,Home & Garden > Bathroom Accessories > Toothbrush Holders,84,http://www.zurifurniture.com/common/images/products/swatch/white_red_wenge_orange_tanganika.jpg,,,1980|1983|2403|2405|2409|2412,Leather,"Red,White,Brown,Orange",Bath,Orange,common/images/products/large/modern-bath-kyoto-toothbrush-holder-tanganika-1510-31.jpg,Gedy 1510
Nameek's,New,"A contemporary, square, natural wood free standing toothbrush holder.",,4308,http://www.zurifurniture.com/common/images/products/large/modern-bath-bambu-toothbrush-holder-natural-ba98-35.jpg,,http://www.zurifurniture.com/bath/bambu-toothbrush-holder,34,Home & Garden > Bathroom Accessories > Toothbrush Holders,Modern Bath Bambu Toothbrush Holder- Natural,6.3751E+11,,,Wood,,Contemporary,,,,,,,,,in stock,6.3751E+11,Home & Garden > Bathroom Accessories > Toothbrush Holders,contemporary bathroom mod unique spa,vanity sink faucet bath storage shelf,medicine cabinet toothbrush toothpaste tumbler,porcelain ceramic resin glass plastic,soap dish dispenser cup holder brush,,,,,,,2.91,2.91,4.33,2.91,,,Bambu Toothbrush Holder,,,Nameek's,US:::0.00 USD,Wood,,"W 2.91"" x D 2.91"" x H 4.33""",Wood,Free Standing,Made in Italy,,13749821,,Bathroom,None,in stock,1.6,Home & Garden > Bathroom Accessories > Toothbrush Holders,42,,,,1980|1983|2403|2405|2409|2412,Wood,Brown,Bath,Brown,common/images/products/large/modern-bath-bambu-toothbrush-holder-natural-ba98-35.jpg,Gedy BA98
Nameek's,New,"A contemporary, square, chrome stainless steel free standing toothbrush holder.",,4310,http://www.zurifurniture.com/common/images/products/large/modern-bath-nemesia-toothbrush-holder-chrome-ne98-13.jpg,,http://www.zurifurniture.com/bath/nemesia-toothbrush-holder,39,Home & Garden > Bathroom Accessories > Toothbrush Holders,Modern Bath Nemesia Toothbrush Holder- Chrome,6.3751E+11,,,stainless-steel,,Contemporary,,,,,,,,,in stock,6.3751E+11,Home & Garden > Bathroom Accessories > Toothbrush Holders,contemporary bathroom mod unique spa,vanity sink faucet bath storage shelf,medicine cabinet toothbrush toothpaste tumbler,porcelain ceramic resin glass plastic,soap dish dispenser cup holder brush,,,,,,,2.36,2.36,3.94,2.36,,,Nemesia Toothbrush Holder,,,Nameek's,US:::0.00 USD,Stainless Steel,,"W 2.36"" x D 2.36"" x H 3.94""",Made in Italy,,,,13749821,,Bathroom,None,in stock,1.6,Home & Garden > Bathroom Accessories > Toothbrush Holders,49,,,,1980|1983|2403|2405|2409|2412,Stainless Steel,Silver,Bath,Silver,common/images/products/large/modern-bath-nemesia-toothbrush-holder-chrome-ne98-13.jpg,Gedy NE98
Nameek's,New,"A contemporary, square, thermoplastic resin free standing toothbrush holder.",,4311c2864,http://www.zurifurniture.com/common/images/products/large/modern-bath-quadrotto-toothbrush-holder-white-qu98-02.jpg,,http://www.zurifurniture.com/bath/quadrotto-toothbrush-holder,35,Home & Garden > Bathroom Accessories > Toothbrush Holders,Modern Bath Quadrotto Toothbrush Holder- White,6.38845E+11,White,,Ceramic,,Contemporary,,,,,,,,4311,in stock,6.38845E+11,Home & Garden > Bathroom Accessories > Toothbrush Holders,contemporary bathroom mod unique spa,vanity sink faucet bath storage shelf,medicine cabinet toothbrush toothpaste tumbler,porcelain ceramic resin glass plastic,soap dish dispenser cup holder brush,,,,,,,4.02,2.44,4.53,4.02,,,Quadrotto Toothbrush Holder,,,Nameek's,US:::0.00 USD,Resin,,"W 2.44"" x D 4.02"" x H 4.53""",Resin,Free Standing,Made in Italy,,13749821,,Bathroom,None,in stock,1.6,Home & Garden > Bathroom Accessories > Toothbrush Holders,44,http://www.zurifurniture.com/common/images/products/swatch/black-white.jpg,,,1980|1983|2403|2407|2409|2412,Resin,"Black,White",Bath,White,common/images/products/large/modern-bath-quadrotto-toothbrush-holder-white-qu98-02.jpg,Gedy QU98
Nameek's,New,"A contemporary, square, thermoplastic resin free standing toothbrush holder.",,4311c2863,http://www.zurifurniture.com/common/images/products/large/modern-bath-quadrotto-toothbrush-holder-black-qu98-14.jpg,,http://www.zurifurniture.com/bath/quadrotto-toothbrush-holder,35,Home & Garden > Bathroom Accessories > Toothbrush Holders,Modern Bath Quadrotto Toothbrush Holder- Black,6.3751E+11,Black,,Ceramic,,Contemporary,,,,,,,,4311,in stock,6.3751E+11,Home & Garden > Bathroom Accessories > Toothbrush Holders,contemporary bathroom mod unique spa,vanity sink faucet bath storage shelf,medicine cabinet toothbrush toothpaste tumbler,porcelain ceramic resin glass plastic,soap dish dispenser cup holder brush,,,,,,,4.02,2.44,4.53,4.02,,,Quadrotto Toothbrush Holder,,,Nameek's,US:::0.00 USD,Resin,,"W 2.44"" x D 4.02"" x H 4.53""",Resin,Free Standing,Made in Italy,,13749821,,Bathroom,None,in stock,1.6,Home & Garden > Bathroom Accessories > Toothbrush Holders,44,http://www.zurifurniture.com/common/images/products/swatch/black-white.jpg,,,1980|1983|2403|2407|2409|2412,Resin,"Black,White",Bath,Black,common/images/products/large/modern-bath-quadrotto-toothbrush-holder-white-qu98-02.jpg,Gedy QU98
